Island,SamplingYear,GridCode,TrapDate,NightNumber,TrapNumber,TrapResult,Pittag,CaptureType,Sex,AgeClass,Weight,Weight_units,BodyCondition,ReproductiveStatus,Vaccinations
SRI,2014,CP,2014-08-20T00:00:00Z,1,8,SKUNK,989001000415802,N,Male,NA,600,g,4,TD,NA
SRI,2014,CP,2014-08-20T00:00:00Z,1,9,SKUNK,982000163680542,P,Female,NA,330,g,4,"NA",NA
SRI,2014,CP,2014-08-20T00:00:00Z,1,10,FOX,989001000415734,N,Male,0,NA,NA,3,TD,N
SRI,2014,CP,2014-08-20T00:00:00Z,1,11,SKUNK,989001001237479,P,Male,NA,570,g,5,TD,NA
SRI,2014,CP,2014-08-20T00:00:00Z,1,12,SKUNK,989001001237482,P,Female,NA,380,g,5,"NA",NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,3,SKUNK,989001001238963,P,Female,NA,380,g,NA,"NA",NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,4,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,6,FOX,4B1D03604E,R2,Female,3,1.89,kg,2,SL,NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,7,FOX,989001000415819,N,Female,0,1.56,kg,2,"NA",N
SRI,2014,CP,2014-08-21T00:00:00Z,2,8,FOX,989001000415808,N,Female,1,1.98,kg,2,"NA",R
SRI,2014,CP,2014-08-21T00:00:00Z,2,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,10,SKUNK,989001000415621,N,Male,NA,660,g,5,TD,NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-21T00:00:00Z,2,12,SKUNK,989001000415804,N,Male,NA,470,g,4,TD,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,2,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,3,SKUNK,989001000415783,N,Male,NA,530,g,4,TD,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,4,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,6,FOX,989001000415734,R2,Male,0,NA,NA,3,TD,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,7,FOX,989001000415660,N,Male,1,2.17,kg,2,TD,N
SRI,2014,CP,2014-08-22T00:00:00Z,3,8,SKUNK,4A0B0E606C,P,Female,NA,410,g,5,"NA",NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,9,SKUNK,989001000415621,R2,Male,NA,570,g,NA,NA,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,10,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-22T00:00:00Z,3,12,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,2,SKUNK,989001000415804,R2,Male,NA,670,g,NA,TD,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,3,SKUNK,900118001186550,P,Male,NA,620,g,4,TD,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,4,FOX,4B1D03604E,R2,Female,3,2.01,kg,2,SL,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,5,FOX,4A73527161,P,Male,3,2.91,kg,4,TD,R
SRI,2014,CP,2014-08-23T00:00:00Z,4,6,FOX,989001000415734,R2,Male,0,1.71,kg,3,TD,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,7,FOX,989001000415819,R2,Female,0,1.74,kg,2,"NA",NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,8,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-23T00:00:00Z,4,12,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,1,SKUNK,989001000415804,R2,Male,NA,470,g,NA,NA,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,2,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,3,SKUNK,989001000415621,R2,Male,NA,700,g,NA,TD,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,4,FOX,989001000415819,R2,Female,0,1.6,kg,2,"NA",NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,5,FOX,989001000415734,R2,Male,0,1.82,kg,3,TD,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,6,FOX,989001000415808,R2,Female,1,1.62,kg,2,"NA",NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,7,FOX,4A73527161,R2,Male,3,2.77,kg,4,TD,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,8,FOX,4B1D03604E,R2,Female,3,1.9,kg,2,SL,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,9,FOX,989001000415660,R2,Male,1,2.1,kg,2,TD,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,10,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-24T00:00:00Z,5,12,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,1,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,2,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,3,FOX,989001000415660,R2,Male,1,2,kg,2,TD,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,5,FOX,989001000415734,R2,Male,0,1.7,kg,3,TD,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,7,FOX,4B1D03604E,R2,Female,3,1.92,kg,2,SL,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,8,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,9,FOX,989001000415808,R2,Female,1,1.68,kg,2,"NA",NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,CP,2014-08-25T00:00:00Z,6,12,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-13T00:00:00Z,1,1,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-13T00:00:00Z,1,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-13T00:00:00Z,1,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-13T00:00:00Z,1,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-13T00:00:00Z,1,5,FOX,989001000415773,N,Female,0,0.99,kg,2,"NA",N
SRI,2014,DC,2014-08-13T00:00:00Z,1,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-13T00:00:00Z,1,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-13T00:00:00Z,1,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-13T00:00:00Z,1,9,FOX,989001000126195,N,Male,0,1.33,kg,2,TD,R
SRI,2014,DC,2014-08-13T00:00:00Z,1,10,FOX,989001000123777,N,Female,0,1.37,kg,2,"NA",N
SRI,2014,DC,2014-08-13T00:00:00Z,1,11,FOX,495A065117,P,Male,3,2.27,kg,3,TD,R
SRI,2014,DC,2014-08-13T00:00:00Z,1,12,FOX,989001000415816,N,Female,1,1.87,kg,2,"NA",R
SRI,2014,DC,2014-08-14T00:00:00Z,2,1,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,3,FOX,4A0E252858,P,Female,1,2.09,kg,3,NA,R
SRI,2014,DC,2014-08-14T00:00:00Z,2,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,7,FOX,989001000123777,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,8,FOX,989001000415773,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,9,FOX,989001000126195,R2,Male,0,NA,NA,2,TD,NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,11,FOX,989001000415816,R2,Female,1,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-14T00:00:00Z,2,12,FOX,982000163674807,P,Female,2,2.22,kg,3,SL,R
SRI,2014,DC,2014-08-15T00:00:00Z,3,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-15T00:00:00Z,3,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-15T00:00:00Z,3,3,FOX,989001000123842,N,Male,0,1.64,kg,3,TD,R
SRI,2014,DC,2014-08-15T00:00:00Z,3,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-15T00:00:00Z,3,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-15T00:00:00Z,3,6,FOX,982000163641795,P,Female,2,2.02,kg,2,SL,R
SRI,2014,DC,2014-08-15T00:00:00Z,3,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-15T00:00:00Z,3,8,FOX,989001000123777,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-15T00:00:00Z,3,9,FOX,989001000415773,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-15T00:00:00Z,3,10,FOX,989001000126195,R2,Male,0,NA,NA,2,TD,NA
SRI,2014,DC,2014-08-15T00:00:00Z,3,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-15T00:00:00Z,3,12,FOX,982000163674807,R2,Female,2,NA,NA,3,SL,NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,1,FOX,989001000123842,R2,Male,0,NA,NA,3,TD,NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,2,FOX,4A0D500701,P,Male,2,2.68,kg,3,TD,R
SRI,2014,DC,2014-08-16T00:00:00Z,4,3,FOX,4A0E252858,R2,Female,1,NA,NA,3,NA,NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,5,FOX,989001000415773,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,7,SKUNK,4B025A4C3C,P,Male,NA,730,g,3,"NA",NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,10,FOX,989001000123777,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-16T00:00:00Z,4,12,FOX,982000163674807,R2,Female,2,NA,NA,3,SL,NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,1,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,2,FOX,4A0E252858,R2,Female,1,NA,NA,3,NA,NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,3,FOX,4A0D500701,R2,Male,2,NA,NA,3,TD,NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,4,FOX,989001000126195,R2,Male,0,NA,NA,2,TD,NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,5,FOX,989001000415773,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,6,FOX,989001000123777,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,7,FOX,982000153682746,P,Female,1,2.24,kg,3,SL,R
SRI,2014,DC,2014-08-17T00:00:00Z,5,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,10,FOX,989001000126195,R2,Male,0,NA,NA,2,TD,NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,11,FOX,989001000415816,R2,Female,1,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-17T00:00:00Z,5,12,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,1,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,5,FOX,989001000415773,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,7,FOX,982000163641795,R2,Female,2,NA,NA,2,SL,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,8,FOX,982000153682746,R2,Female,1,NA,NA,3,SL,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,9,FOX,989001000123777,R2,Female,0,NA,NA,2,"NA",NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,10,FOX,989001000126195,R2,Male,0,NA,NA,2,TD,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,11,FOX,495A065117,R2,Male,3,NA,NA,3,TD,NA
SRI,2014,DC,2014-08-18T00:00:00Z,6,12,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,7,SKUNK,989001000123781,N,Female,NA,380,g,4,"NA",NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-20T00:00:00Z,1,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,6,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,11,SKUNK,900118001186518,P,Female,NA,380,g,4,"NA",NA
SRI,2014,JL,2014-08-21T00:00:00Z,2,12,SKUNK,989001000415692,N,Female,NA,380,g,5,"NA",NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,6,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,7,SKUNK,989001000123781,R2,Female,NA,360,g,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,10,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,11,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-22T00:00:00Z,3,12,SKUNK,900118001186518,R2,Female,NA,360,g,NA,NA,NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,3,FOX,900118001205824,P,Male,2,2.34,kg,3,TD,R
SRI,2014,JL,2014-08-23T00:00:00Z,4,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,5,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,6,SKUNK,900118001204161,P,Female,NA,350,g,3,"NA",NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,7,SKUNK,900118001188175,P,Male,NA,560,g,2,TD,NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,8,SKUNK,900118001206581,P,Female,NA,410,g,4,"NA",NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-23T00:00:00Z,4,11,FOX,900118001186885,P,Female,2,2.33,kg,3,"NA",SEN
SRI,2014,JL,2014-08-23T00:00:00Z,4,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,5,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,6,SKUNK,989001000123781,R2,Female,NA,300,g,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,7,SKUNK,900118001188175,R2,Male,NA,510,g,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,10,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,11,SKUNK,989001000415692,R2,Female,NA,340,g,NA,NA,NA
SRI,2014,JL,2014-08-24T00:00:00Z,5,12,SKUNK,989001000416068,P,Male,NA,410,g,3,TD,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,4,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,5,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,6,SKUNK,989001000123781,R2,Female,NA,330,g,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,7,SKUNK,900118001188175,R2,Male,NA,510,g,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,8,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,9,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,11,SKUNK,900118001186518,R2,Female,NA,330,g,NA,NA,NA
SRI,2014,JL,2014-08-25T00:00:00Z,6,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,6,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,8,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,11,MF,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-16T00:00:00Z,1,12,FOX,989001000415807,N,Male,2,2.21,kg,3,TD,N
SRI,2014,LR,2014-07-17T00:00:00Z,2,1,SKUNK,989001000415774,N,Male,NA,540,g,3,TD,NA
SRI,2014,LR,2014-07-17T00:00:00Z,2,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-17T00:00:00Z,2,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-17T00:00:00Z,2,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-17T00:00:00Z,2,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2014,LR,2014-07-17T00:00:00Z,2,6,SKUNK,4B02660734,P,Male,NA,540,g,3,TD,NA
